"id","expname","subject","ip","condnum","choice","submitted","event","name","value","time"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"a2\",\"in\",\"24847\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"a2\",\"\",\"25046\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"a2\",\"out\",\"25245\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"a1\",\"in\",\"25269\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"a1\",\"\",\"25468\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"a1\",\"out\",\"25630\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"b1\",\"in\",\"25643\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"b1\",\"\",\"25879\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"b1\",\"out\",\"26339\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"c1\",\"in\",\"26420\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"c1\",\"\",\"27049\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"c1\",\"out\",\"27409\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"d1\",\"in\",\"27445\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"d1\",\"\",\"27582\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"d1\",\"out\",\"27980\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"e1\",\"in\",\"28005\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"e1\",\"\",\"28169\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"e1\",\"out\",\"28489\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"e0\",\"in\",\"28515\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"e0\",\"\",\"28751\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"e0\",\"out\",\"28974\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"d0\",\"in\",\"28988\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"d0\",\"\",\"29260\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"d0\",\"out\",\"29447\"
